pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:38:30.124,1,0,1,0.000,95,52,0,170,0.950,0.520,0.000,1.083
2026-06-26T15:38:30.124,1,1,2,0.000,34,104,0,207,0.340,1.040,0.000,1.094
2026-06-26T15:38:30.124,1,2,4,0.000,175,230,0,195,1.750,2.300,0.000,2.890
2026-06-26T15:38:30.124,1,3,3,0.000,84,236,0,327,0.840,2.360,0.000,2.505
2026-06-26T15:38:30.124,1,4,6,0.000,248,381,0,305,2.480,3.810,0.000,4.546
2026-06-26T15:38:30.124,1,5,5,0.000,-105,403,0,588,-1.050,4.030,0.000,4.165
2026-06-26T15:38:30.124,1,6,9,0.000,-446,414,0,219,-4.460,4.140,0.000,6.085
2026-06-26T15:38:30.124,1,7,7,0.000,-4,535,0,2660,-0.040,5.350,0.000,5.350
2026-06-26T15:38:30.124,1,8,8,0.000,-232,537,0,1279,-2.320,5.370,0.000,5.850
2026-06-26T15:38:30.124,1,9,10,0.000,218,654,0,161,2.180,6.540,0.000,6.894
2026-06-26T15:38:30.174,2,0,1,0.010,95,53,0,200,0.950,0.530,0.000,1.088
2026-06-26T15:38:30.174,2,1,2,0.010,33,104,0,229,0.330,1.040,0.000,1.091
2026-06-26T15:38:30.174,2,2,4,0.000,175,230,0,261,1.750,2.300,0.000,2.890
2026-06-26T15:38:30.174,2,3,3,0.000,84,236,0,327,0.840,2.360,0.000,2.505
2026-06-26T15:38:30.174,2,4,6,0.070,248,388,0,1051,2.480,3.880,0.000,4.605
2026-06-26T15:38:30.174,2,5,5,0.010,-105,404,0,659,-1.050,4.040,0.000,4.174
2026-06-26T15:38:30.174,2,6,9,0.000,-446,414,0,219,-4.460,4.140,0.000,6.085
2026-06-26T15:38:30.174,2,7,7,0.090,-13,535,0,1893,-0.130,5.350,0.000,5.352
2026-06-26T15:38:30.174,2,8,8,0.054,-237,535,0,1593,-2.370,5.350,0.000,5.851
2026-06-26T15:38:30.174,2,9,10,0.063,212,656,0,195,2.120,6.560,0.000,6.894
2026-06-26T15:38:30.223,3,0,1,0.000,95,53,0,219,0.950,0.530,0.000,1.088
2026-06-26T15:38:30.223,3,1,2,0.000,33,104,0,221,0.330,1.040,0.000,1.091
2026-06-26T15:38:30.223,3,2,3,0.036,82,233,0,324,0.820,2.330,0.000,2.470
2026-06-26T15:38:30.223,3,3,4,0.170,167,245,0,390,1.670,2.450,0.000,2.965
2026-06-26T15:38:30.223,3,4,6,0.063,250,394,0,1096,2.500,3.940,0.000,4.666
2026-06-26T15:38:30.223,3,5,5,0.022,-103,405,0,655,-1.030,4.050,0.000,4.179
2026-06-26T15:38:30.223,3,6,9,0.000,-446,414,0,219,-4.460,4.140,0.000,6.085
2026-06-26T15:38:30.223,3,7,8,0.000,-237,535,0,1929,-2.370,5.350,0.000,5.851
2026-06-26T15:38:30.223,3,8,7,0.000,-13,535,0,1893,-0.130,5.350,0.000,5.352
2026-06-26T15:38:30.223,3,9,10,0.000,212,656,0,195,2.120,6.560,0.000,6.894
2026-06-26T15:38:30.283,4,0,1,0.000,95,53,0,215,0.950,0.530,0.000,1.088
2026-06-26T15:38:30.283,4,1,2,0.000,33,104,0,244,0.330,1.040,0.000,1.091
2026-06-26T15:38:30.283,4,2,3,0.000,82,233,0,339,0.820,2.330,0.000,2.470
2026-06-26T15:38:30.283,4,3,4,0.126,163,257,0,250,1.630,2.570,0.000,3.043
2026-06-26T15:38:30.283,4,4,6,0.045,254,396,0,1129,2.540,3.960,0.000,4.705
2026-06-26T15:38:30.283,4,5,5,0.000,-103,405,0,612,-1.030,4.050,0.000,4.179
2026-06-26T15:38:30.283,4,6,7,0.032,-10,534,0,935,-0.100,5.340,0.000,5.341
2026-06-26T15:38:30.283,4,7,8,0.000,-237,535,0,2038,-2.370,5.350,0.000,5.851
2026-06-26T15:38:30.283,4,8,10,0.128,220,666,0,185,2.200,6.660,0.000,7.014
2026-06-26T15:38:30.283,4,9,11,0.000,-117,682,0,230,-1.170,6.820,0.000,6.920
