pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T16:16:12.253,1,0,1,0.000,-83,37,0,86,-0.830,0.370,0.000,0.909
2026-06-26T16:16:12.253,1,1,2,0.000,112,154,0,222,1.120,1.540,0.000,1.904
2026-06-26T16:16:12.253,1,2,8,0.000,524,251,0,195,5.240,2.510,0.000,5.810
2026-06-26T16:16:12.253,1,3,3,0.000,-71,317,0,268,-0.710,3.170,0.000,3.249
2026-06-26T16:16:12.253,1,4,4,0.000,152,372,0,1002,1.520,3.720,0.000,4.019
2026-06-26T16:16:12.253,1,5,7,0.000,372,389,0,772,3.720,3.890,0.000,5.382
2026-06-26T16:16:12.253,1,6,9,0.000,-413,438,0,289,-4.130,4.380,0.000,6.020
2026-06-26T16:16:12.253,1,7,5,0.000,38,446,0,5966,0.380,4.460,0.000,4.476
2026-06-26T16:16:12.253,1,8,6,0.000,-141,491,0,2812,-1.410,4.910,0.000,5.108
2026-06-26T16:16:12.253,1,9,10,0.000,164,625,0,740,1.640,6.250,0.000,6.462
2026-06-26T16:16:12.301,2,0,1,0.000,-83,37,0,88,-0.830,0.370,0.000,0.909
2026-06-26T16:16:12.301,2,1,2,0.086,105,149,0,238,1.050,1.490,0.000,1.823
2026-06-26T16:16:12.301,2,2,8,0.000,524,251,0,195,5.240,2.510,0.000,5.810
2026-06-26T16:16:12.301,2,3,3,0.140,-70,303,0,342,-0.700,3.030,0.000,3.110
2026-06-26T16:16:12.301,2,4,4,0.000,152,372,0,953,1.520,3.720,0.000,4.019
2026-06-26T16:16:12.301,2,5,7,0.028,370,391,0,869,3.700,3.910,0.000,5.383
2026-06-26T16:16:12.301,2,6,9,0.050,-418,438,0,273,-4.180,4.380,0.000,6.054
2026-06-26T16:16:12.301,2,7,5,0.010,39,446,0,5738,0.390,4.460,0.000,4.477
2026-06-26T16:16:12.301,2,8,6,0.000,-141,491,0,3091,-1.410,4.910,0.000,5.108
2026-06-26T16:16:12.301,2,9,10,0.030,161,625,0,373,1.610,6.250,0.000,6.454
2026-06-26T16:16:12.350,3,0,1,0.085,-86,29,0,72,-0.860,0.290,0.000,0.908
2026-06-26T16:16:12.350,3,1,2,0.095,96,146,0,273,0.960,1.460,0.000,1.747
2026-06-26T16:16:12.350,3,2,8,0.125,518,262,0,225,5.180,2.620,0.000,5.805
2026-06-26T16:16:12.350,3,3,3,0.051,-71,308,0,421,-0.710,3.080,0.000,3.161
2026-06-26T16:16:12.350,3,4,4,0.045,148,374,0,948,1.480,3.740,0.000,4.022
2026-06-26T16:16:12.350,3,5,7,0.205,355,405,0,1051,3.550,4.050,0.000,5.386
2026-06-26T16:16:12.350,3,6,9,0.102,-420,428,0,206,-4.200,4.280,0.000,5.997
2026-06-26T16:16:12.350,3,7,5,0.120,27,446,0,4932,0.270,4.460,0.000,4.468
2026-06-26T16:16:12.350,3,8,6,0.098,-145,482,0,3119,-1.450,4.820,0.000,5.033
2026-06-26T16:16:12.350,3,9,10,0.092,152,627,0,353,1.520,6.270,0.000,6.452
2026-06-26T16:16:12.401,4,0,1,0.000,-86,29,0,72,-0.860,0.290,0.000,0.908
2026-06-26T16:16:12.401,4,1,11,0.000,96,87,0,61,0.960,0.870,0.000,1.296
2026-06-26T16:16:12.401,4,2,8,0.000,518,262,0,225,5.180,2.620,0.000,5.805
2026-06-26T16:16:12.401,4,3,3,0.064,-76,312,0,453,-0.760,3.120,0.000,3.211
2026-06-26T16:16:12.401,4,4,4,0.000,148,374,0,928,1.480,3.740,0.000,4.022
2026-06-26T16:16:12.401,4,5,7,0.106,347,412,0,1161,3.470,4.120,0.000,5.387
2026-06-26T16:16:12.401,4,6,9,0.000,-420,428,0,206,-4.200,4.280,0.000,5.997
2026-06-26T16:16:12.401,4,7,5,0.250,2,447,0,4923,0.020,4.470,0.000,4.470
2026-06-26T16:16:12.401,4,8,6,0.139,-157,475,0,3343,-1.570,4.750,0.000,5.003
2026-06-26T16:16:12.401,4,9,10,0.286,124,633,0,345,1.240,6.330,0.000,6.450
