pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T14:54:48.820,1,0,1,0.000,-53,116,0,116,-0.530,1.160,0.000,1.275
2026-06-26T14:54:48.820,1,1,2,0.000,113,224,0,1127,1.130,2.240,0.000,2.509
2026-06-26T14:54:48.820,1,2,4,0.000,317,234,0,536,3.170,2.340,0.000,3.940
2026-06-26T14:54:48.820,1,3,3,0.000,-169,243,0,1726,-1.690,2.430,0.000,2.960
2026-06-26T14:54:48.820,1,4,5,0.000,98,424,0,233,0.980,4.240,0.000,4.352
2026-06-26T14:54:48.820,1,5,7,0.000,-337,429,0,156,-3.370,4.290,0.000,5.455
2026-06-26T14:54:48.820,1,6,6,0.000,-65,433,0,250,-0.650,4.330,0.000,4.379
2026-06-26T14:54:48.820,1,7,8,0.000,-112,541,0,191,-1.120,5.410,0.000,5.525
2026-06-26T14:54:48.820,1,8,9,0.000,-352,568,0,1239,-3.520,5.680,0.000,6.682
2026-06-26T14:54:48.870,2,0,1,0.000,-53,116,0,116,-0.530,1.160,0.000,1.275
2026-06-26T14:54:48.870,2,1,2,0.000,113,224,0,1123,1.130,2.240,0.000,2.509
2026-06-26T14:54:48.870,2,2,4,0.000,317,234,0,540,3.170,2.340,0.000,3.940
2026-06-26T14:54:48.870,2,3,3,0.000,-169,243,0,1712,-1.690,2.430,0.000,2.960
2026-06-26T14:54:48.870,2,4,5,0.000,98,424,0,213,0.980,4.240,0.000,4.352
2026-06-26T14:54:48.870,2,5,6,0.000,-65,433,0,245,-0.650,4.330,0.000,4.379
2026-06-26T14:54:48.870,2,6,7,0.095,-340,438,0,160,-3.400,4.380,0.000,5.545
2026-06-26T14:54:48.870,2,7,8,0.000,-112,541,0,199,-1.120,5.410,0.000,5.525
2026-06-26T14:54:48.870,2,8,9,0.000,-352,568,0,1243,-3.520,5.680,0.000,6.682
2026-06-26T14:54:48.921,3,0,1,0.010,-52,116,0,116,-0.520,1.160,0.000,1.271
2026-06-26T14:54:48.921,3,1,2,0.000,113,224,0,1130,1.130,2.240,0.000,2.509
2026-06-26T14:54:48.921,3,2,4,0.000,317,234,0,552,3.170,2.340,0.000,3.940
2026-06-26T14:54:48.921,3,3,3,0.063,-167,237,0,546,-1.670,2.370,0.000,2.899
2026-06-26T14:54:48.921,3,4,5,0.000,98,424,0,205,0.980,4.240,0.000,4.352
2026-06-26T14:54:48.921,3,5,7,0.090,-340,429,0,135,-3.400,4.290,0.000,5.474
2026-06-26T14:54:48.921,3,6,6,0.014,-64,434,0,236,-0.640,4.340,0.000,4.387
