pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:26:58.400,1,0,1,0.000,-62,95,0,228,-0.620,0.950,0.000,1.134
2026-06-26T15:26:58.400,1,1,5,0.000,-253,247,0,116,-2.530,2.470,0.000,3.536
2026-06-26T15:26:58.400,1,2,2,0.000,79,252,0,532,0.790,2.520,0.000,2.641
2026-06-26T15:26:58.400,1,3,3,0.000,-81,302,0,182,-0.810,3.020,0.000,3.127
2026-06-26T15:26:58.400,1,4,4,0.000,-13,343,0,141,-0.130,3.430,0.000,3.432
2026-06-26T15:26:58.400,1,5,6,0.000,-127,369,0,363,-1.270,3.690,0.000,3.902
2026-06-26T15:26:58.450,2,0,1,0.000,-62,95,0,228,-0.620,0.950,0.000,1.134
2026-06-26T15:26:58.450,2,1,5,0.000,-253,247,0,113,-2.530,2.470,0.000,3.536
2026-06-26T15:26:58.450,2,2,2,0.000,79,252,0,530,0.790,2.520,0.000,2.641
2026-06-26T15:26:58.450,2,3,3,0.054,-76,304,0,186,-0.760,3.040,0.000,3.134
2026-06-26T15:26:58.450,2,4,4,0.000,-13,343,0,141,-0.130,3.430,0.000,3.432
2026-06-26T15:26:58.450,2,5,6,0.000,-127,369,0,363,-1.270,3.690,0.000,3.902
2026-06-26T15:26:58.500,3,0,1,0.000,-62,95,0,226,-0.620,0.950,0.000,1.134
2026-06-26T15:26:58.500,3,1,5,0.000,-253,247,0,108,-2.530,2.470,0.000,3.536
2026-06-26T15:26:58.500,3,2,2,0.000,79,252,0,537,0.790,2.520,0.000,2.641
2026-06-26T15:26:58.500,3,3,3,0.032,-73,305,0,187,-0.730,3.050,0.000,3.136
2026-06-26T15:26:58.500,3,4,4,0.010,-13,342,0,194,-0.130,3.420,0.000,3.422
2026-06-26T15:26:58.500,3,5,6,0.000,-127,369,0,369,-1.270,3.690,0.000,3.902
2026-06-26T15:26:58.548,4,0,1,0.000,-62,95,0,227,-0.620,0.950,0.000,1.134
2026-06-26T15:26:58.548,4,1,5,0.000,-253,247,0,108,-2.530,2.470,0.000,3.536
2026-06-26T15:26:58.548,4,2,2,0.000,79,252,0,535,0.790,2.520,0.000,2.641
2026-06-26T15:26:58.548,4,3,3,0.000,-73,305,0,188,-0.730,3.050,0.000,3.136
2026-06-26T15:26:58.548,4,4,4,0.028,-11,340,0,190,-0.110,3.400,0.000,3.402
2026-06-26T15:26:58.548,4,5,6,0.032,-124,370,0,383,-1.240,3.700,0.000,3.902
