pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:18:17.292,1,1,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.411,2,1,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.411,3,0,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.450,4,0,6,0.163,284,311,0,218,2.840,3.110,0.000,4.212
2026-06-26T15:18:17.450,4,1,3,0.122,88,319,1,230,0.880,3.190,0.010,3.309
2026-06-26T15:18:17.450,4,2,4,0.078,-91,349,1,933,-0.910,3.490,0.010,3.607
2026-06-26T15:18:17.450,4,3,5,0.264,127,382,1,705,1.270,3.820,0.010,4.026
2026-06-26T15:18:17.450,4,4,7,0.225,-245,462,1,1433,-2.450,4.620,0.010,5.229
2026-06-26T15:18:17.450,4,5,13,0.000,-708,582,0,361,-7.080,5.820,0.000,9.165
2026-06-26T15:18:17.450,4,6,8,0.104,-102,614,0,122,-1.020,6.140,0.000,6.224
2026-06-26T15:18:17.450,4,7,9,0.045,226,656,1,479,2.260,6.560,0.010,6.938
2026-06-26T15:18:17.450,4,8,10,0.135,-556,690,0,650,-5.560,6.900,0.000,8.861
2026-06-26T15:18:17.450,4,9,12,0.000,-288,737,1,197,-2.880,7.370,0.010,7.913
2026-06-26T15:18:17.491,5,0,6,0.000,284,311,0,218,2.840,3.110,0.000,4.212
2026-06-26T15:18:17.491,5,1,3,0.117,98,313,0,299,0.980,3.130,0.000,3.280
2026-06-26T15:18:17.491,5,2,4,0.085,-83,352,0,884,-0.830,3.520,0.000,3.617
2026-06-26T15:18:17.491,5,3,5,0.063,125,388,1,858,1.250,3.880,0.010,4.076
2026-06-26T15:18:17.491,5,4,7,0.103,-236,467,0,1341,-2.360,4.670,0.000,5.232
2026-06-26T15:18:17.491,5,5,13,0.000,-708,582,0,361,-7.080,5.820,0.000,9.165
2026-06-26T15:18:17.491,5,6,8,0.000,-102,614,0,122,-1.020,6.140,0.000,6.224
2026-06-26T15:18:17.491,5,7,9,0.306,256,650,0,494,2.560,6.500,0.000,6.986
2026-06-26T15:18:17.491,5,8,10,0.000,-556,690,0,650,-5.560,6.900,0.000,8.861
2026-06-26T15:18:17.491,5,9,12,0.000,-288,737,0,197,-2.880,7.370,0.000,7.913
2026-06-26T15:18:17.541,6,0,3,0.092,107,311,0,312,1.070,3.110,0.000,3.289
2026-06-26T15:18:17.541,6,1,4,0.143,-69,355,0,754,-0.690,3.550,0.000,3.616
2026-06-26T15:18:17.541,6,2,14,0.000,279,360,0,364,2.790,3.600,0.000,4.555
2026-06-26T15:18:17.541,6,3,5,0.040,125,392,0,746,1.250,3.920,0.000,4.114
2026-06-26T15:18:17.541,6,4,7,0.103,-227,472,0,1398,-2.270,4.720,0.000,5.237
