pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:18:17.292,1,0,1,0.000,-83,41,0,23,-0.830,0.410,0.000,0.926
2026-06-26T15:18:17.292,1,1,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.292,1,2,6,0.000,260,304,0,181,2.600,3.040,0.000,4.000
2026-06-26T15:18:17.292,1,3,4,0.000,-99,342,1,1045,-0.990,3.420,0.010,3.560
2026-06-26T15:18:17.292,1,4,3,0.000,82,343,1,247,0.820,3.430,0.010,3.527
2026-06-26T15:18:17.292,1,5,5,0.000,144,357,1,246,1.440,3.570,0.010,3.849
2026-06-26T15:18:17.292,1,6,7,0.000,-269,446,1,1639,-2.690,4.460,0.010,5.208
2026-06-26T15:18:17.292,1,7,8,0.000,-125,610,0,172,-1.250,6.100,0.000,6.227
2026-06-26T15:18:17.292,1,8,9,0.000,223,658,1,399,2.230,6.580,0.010,6.948
2026-06-26T15:18:17.292,1,9,10,0.000,-579,668,0,315,-5.790,6.680,0.000,8.840
2026-06-26T15:18:17.411,2,0,1,0.000,-83,41,0,23,-0.830,0.410,0.000,0.926
2026-06-26T15:18:17.411,2,1,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.411,2,2,6,0.073,262,297,0,164,2.620,2.970,0.000,3.960
2026-06-26T15:18:17.411,2,3,3,0.061,81,337,1,258,0.810,3.370,0.010,3.466
2026-06-26T15:18:17.411,2,4,4,0.000,-99,342,1,1074,-0.990,3.420,0.010,3.560
2026-06-26T15:18:17.411,2,5,5,0.061,138,358,1,229,1.380,3.580,0.010,3.837
2026-06-26T15:18:17.411,2,6,7,0.000,-269,446,1,1536,-2.690,4.460,0.010,5.208
2026-06-26T15:18:17.411,2,7,8,0.130,-112,611,0,150,-1.120,6.110,0.000,6.212
2026-06-26T15:18:17.411,2,8,9,0.014,222,659,1,454,2.220,6.590,0.010,6.954
2026-06-26T15:18:17.411,2,9,10,0.163,-567,679,0,196,-5.670,6.790,0.000,8.846
2026-06-26T15:18:17.411,3,0,2,0.000,58,149,0,134,0.580,1.490,0.000,1.599
2026-06-26T15:18:17.411,3,1,6,0.125,268,308,0,255,2.680,3.080,0.000,4.083
2026-06-26T15:18:17.411,3,2,3,0.080,81,329,1,238,0.810,3.290,0.010,3.388
2026-06-26T15:18:17.411,3,3,4,0.028,-97,344,1,995,-0.970,3.440,0.010,3.574
2026-06-26T15:18:17.411,3,4,5,0.000,138,358,1,256,1.380,3.580,0.010,3.837
