pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:35:51.139,1,0,1,0.000,35,94,3,94,0.350,0.940,0.030,1.003
2026-06-26T15:35:51.188,2,0,1,0.051,34,89,2,93,0.340,0.890,0.020,0.953
2026-06-26T15:35:51.237,3,0,1,0.022,35,87,2,128,0.350,0.870,0.020,0.938
2026-06-26T15:35:51.286,4,0,1,0.103,44,82,1,81,0.440,0.820,0.010,0.931
2026-06-26T15:35:51.336,5,0,1,0.050,40,85,1,48,0.400,0.850,0.010,0.939
2026-06-26T15:35:51.387,6,0,1,0.022,41,87,1,58,0.410,0.870,0.010,0.962
2026-06-26T15:35:51.438,7,0,1,0.000,41,87,0,58,0.410,0.870,0.000,0.962
2026-06-26T15:35:51.478,8,0,1,0.036,38,89,1,36,0.380,0.890,0.010,0.968
2026-06-26T15:35:51.539,9,0,1,0.020,40,89,0,34,0.400,0.890,0.000,0.976
2026-06-26T15:35:51.589,10,0,1,0.000,40,89,0,34,0.400,0.890,0.000,0.976
2026-06-26T15:35:51.638,11,0,1,0.000,40,89,0,34,0.400,0.890,0.000,0.976
2026-06-26T15:35:51.687,12,0,1,0.000,40,89,0,34,0.400,0.890,0.000,0.976
2026-06-26T15:35:51.736,13,0,1,0.051,41,94,0,115,0.410,0.940,0.000,1.026
2026-06-26T15:35:51.784,14,0,1,0.000,41,94,0,115,0.410,0.940,0.000,1.026
2026-06-26T15:35:52.779,34,1,22,0.000,-58,113,0,387,-0.580,1.130,0.000,1.270
2026-06-26T15:35:53.440,47,1,22,0.061,-35,112,0,92,-0.350,1.120,0.000,1.173
2026-06-26T15:35:53.479,48,1,22,0.143,-38,126,0,450,-0.380,1.260,0.000,1.316
2026-06-26T15:35:53.529,49,1,22,0.000,-38,126,0,429,-0.380,1.260,0.000,1.316
2026-06-26T15:35:53.578,50,1,22,0.045,-40,130,0,426,-0.400,1.300,0.000,1.360
