pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:36:09.886,376,1,69,0.067,-38,120,0,156,-0.380,1.200,0.000,1.259
2026-06-26T15:36:09.937,377,1,69,0.078,-32,115,0,43,-0.320,1.150,0.000,1.194
2026-06-26T15:36:09.987,378,1,69,0.121,-21,110,0,41,-0.210,1.100,0.000,1.120
2026-06-26T15:36:10.038,379,1,69,0.073,-19,103,0,44,-0.190,1.030,0.000,1.047
2026-06-26T15:36:10.087,380,1,69,0.061,-18,97,0,45,-0.180,0.970,0.000,0.987
2026-06-26T15:36:10.137,381,1,69,0.022,-17,95,0,42,-0.170,0.950,0.000,0.965
2026-06-26T15:36:10.187,382,1,69,0.122,-24,105,0,165,-0.240,1.050,0.000,1.077
2026-06-26T15:36:10.237,383,1,69,0.000,-24,105,0,154,-0.240,1.050,0.000,1.077
2026-06-26T15:36:10.287,384,1,69,0.000,-24,105,0,148,-0.240,1.050,0.000,1.077
2026-06-26T15:36:10.339,385,1,69,0.000,-24,105,0,151,-0.240,1.050,0.000,1.077
2026-06-26T15:36:10.388,386,1,69,0.000,-24,105,0,163,-0.240,1.050,0.000,1.077
2026-06-26T15:36:10.438,387,1,69,0.108,-30,114,0,167,-0.300,1.140,0.000,1.179
2026-06-26T15:36:10.488,388,1,69,0.064,-26,109,0,35,-0.260,1.090,0.000,1.121
2026-06-26T15:36:10.537,389,1,69,0.020,-24,109,0,71,-0.240,1.090,0.000,1.116
2026-06-26T15:36:10.587,390,1,69,0.028,-22,111,0,73,-0.220,1.110,0.000,1.132
2026-06-26T15:36:10.637,391,1,69,0.092,-28,118,0,166,-0.280,1.180,0.000,1.213
2026-06-26T15:36:17.837,535,0,111,0.000,-18,98,0,80,-0.180,0.980,0.000,0.996
2026-06-26T15:36:17.937,537,0,5,0.085,20,276,-67,46,0.200,2.760,-0.670,2.767
2026-06-26T15:36:18.036,539,1,5,0.089,32,286,-40,310,0.320,2.860,-0.400,2.878
2026-06-26T15:36:18.137,541,1,5,0.076,26,271,-66,32,0.260,2.710,-0.660,2.722
2026-06-26T15:36:18.237,543,1,5,0.061,23,254,-82,44,0.230,2.540,-0.820,2.550
2026-06-26T15:36:18.286,544,1,5,0.092,29,261,-63,410,0.290,2.610,-0.630,2.626
2026-06-26T15:36:18.336,545,1,5,0.130,41,266,-49,401,0.410,2.660,-0.490,2.691
2026-06-26T15:36:18.386,546,1,5,0.132,43,279,-38,316,0.430,2.790,-0.380,2.823
2026-06-26T15:36:18.436,547,1,5,0.050,47,282,-29,269,0.470,2.820,-0.290,2.859
2026-06-26T15:36:30.434,787,5,152,0.135,-17,398,-62,66,-0.170,3.980,-0.620,3.984
2026-06-26T15:36:30.483,788,5,152,0.112,-12,388,-72,53,-0.120,3.880,-0.720,3.882
2026-06-26T15:36:30.629,791,5,152,0.080,-12,375,-79,43,-0.120,3.750,-0.790,3.752
2026-06-26T15:36:30.887,796,3,152,0.071,-31,295,-22,186,-0.310,2.950,-0.220,2.966
2026-06-26T15:36:30.937,797,3,152,0.010,-31,294,-17,200,-0.310,2.940,-0.170,2.956
2026-06-26T15:36:30.987,798,3,152,0.051,-32,289,-13,190,-0.320,2.890,-0.130,2.908
2026-06-26T15:36:31.037,799,3,152,0.094,-37,281,-10,176,-0.370,2.810,-0.100,2.834
2026-06-26T15:36:31.087,800,4,152,0.010,-37,280,-8,187,-0.370,2.800,-0.080,2.824
2026-06-26T15:36:31.136,801,4,152,0.000,-37,280,-6,195,-0.370,2.800,-0.060,2.824
2026-06-26T15:36:31.186,802,4,152,0.010,-37,279,-5,204,-0.370,2.790,-0.050,2.814
2026-06-26T15:36:31.236,803,3,152,0.000,-37,279,-4,209,-0.370,2.790,-0.040,2.814
2026-06-26T15:36:31.285,804,3,152,0.000,-37,279,-3,214,-0.370,2.790,-0.030,2.814
2026-06-26T15:36:31.335,805,3,152,0.014,-38,278,-2,199,-0.380,2.780,-0.020,2.806
2026-06-26T15:36:31.386,806,3,152,0.000,-38,278,-2,197,-0.380,2.780,-0.020,2.806
2026-06-26T15:36:31.435,807,2,152,0.000,-38,278,-1,185,-0.380,2.780,-0.010,2.806
2026-06-26T15:36:31.485,808,3,152,0.000,-38,278,-1,178,-0.380,2.780,-0.010,2.806
2026-06-26T15:36:31.536,809,3,152,0.010,-38,277,-1,202,-0.380,2.770,-0.010,2.796
2026-06-26T15:36:31.586,810,3,152,0.010,-39,277,-1,220,-0.390,2.770,-0.010,2.797
2026-06-26T15:36:31.636,811,3,152,0.000,-39,277,0,212,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.685,812,3,152,0.000,-39,277,0,202,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.732,813,3,152,0.000,-39,277,0,198,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.782,814,3,152,0.000,-39,277,0,193,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.831,815,3,152,0.000,-39,277,0,191,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.880,816,3,152,0.000,-39,277,0,197,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.928,817,4,152,0.000,-39,277,0,201,-0.390,2.770,0.000,2.797
2026-06-26T15:36:31.978,818,4,152,0.000,-39,277,0,209,-0.390,2.770,0.000,2.797
2026-06-26T15:36:32.039,819,3,152,0.000,-39,277,0,209,-0.390,2.770,0.000,2.797
2026-06-26T15:36:32.088,820,2,152,0.000,-39,277,0,196,-0.390,2.770,0.000,2.797
2026-06-26T15:36:32.187,822,2,152,0.050,-45,265,-18,197,-0.450,2.650,-0.180,2.688
2026-06-26T15:36:32.237,823,2,152,0.010,-45,264,-14,198,-0.450,2.640,-0.140,2.678
2026-06-26T15:36:32.286,824,2,152,0.010,-45,263,-11,211,-0.450,2.630,-0.110,2.668
2026-06-26T15:36:32.336,825,2,152,0.010,-45,262,-9,208,-0.450,2.620,-0.090,2.658
2026-06-26T15:36:32.434,827,2,152,0.020,-49,245,-23,184,-0.490,2.450,-0.230,2.499
2026-06-26T15:36:32.484,828,2,152,0.010,-49,244,-18,182,-0.490,2.440,-0.180,2.489
2026-06-26T15:36:32.535,829,2,152,0.076,-46,251,-14,190,-0.460,2.510,-0.140,2.552
2026-06-26T15:36:32.585,830,2,152,0.054,-44,256,-11,188,-0.440,2.560,-0.110,2.598
2026-06-26T15:36:32.636,831,2,152,0.010,-44,255,-8,206,-0.440,2.550,-0.080,2.588
2026-06-26T15:36:32.685,832,2,152,0.000,-44,255,-7,199,-0.440,2.550,-0.070,2.588
2026-06-26T15:36:32.737,833,2,152,0.054,-42,260,-5,191,-0.420,2.600,-0.050,2.634
2026-06-26T15:36:32.786,834,2,152,0.010,-42,259,-4,190,-0.420,2.590,-0.040,2.624
2026-06-26T15:36:32.835,835,2,152,0.036,-40,262,-3,211,-0.400,2.620,-0.030,2.650
2026-06-26T15:36:32.885,836,2,152,0.032,-39,265,-2,191,-0.390,2.650,-0.020,2.679
2026-06-26T15:36:32.936,837,2,152,0.000,-39,265,-2,195,-0.390,2.650,-0.020,2.679
2026-06-26T15:36:32.987,838,2,152,0.030,-39,268,-1,188,-0.390,2.680,-0.010,2.708
2026-06-26T15:36:33.037,839,2,152,0.000,-39,268,-1,176,-0.390,2.680,-0.010,2.708
2026-06-26T15:36:33.087,840,2,152,0.022,-38,270,-1,181,-0.380,2.700,-0.010,2.727
2026-06-26T15:36:33.137,841,2,152,0.000,-38,270,-1,195,-0.380,2.700,-0.010,2.727
2026-06-26T15:36:33.189,842,2,152,0.000,-38,270,-1,196,-0.380,2.700,-0.010,2.727
2026-06-26T15:36:33.228,843,2,152,0.010,-38,269,0,201,-0.380,2.690,0.000,2.717
2026-06-26T15:36:33.289,844,2,152,0.020,-38,271,0,202,-0.380,2.710,0.000,2.737
2026-06-26T15:36:33.328,845,2,152,0.000,-38,271,0,212,-0.380,2.710,0.000,2.737
2026-06-26T15:36:33.387,846,2,152,0.000,-38,271,0,209,-0.380,2.710,0.000,2.737
2026-06-26T15:36:33.435,847,2,152,0.014,-37,272,0,183,-0.370,2.720,0.000,2.745
2026-06-26T15:36:33.484,848,2,152,0.010,-37,273,0,197,-0.370,2.730,0.000,2.755
2026-06-26T15:36:33.534,849,2,152,0.020,-37,275,0,205,-0.370,2.750,0.000,2.775
2026-06-26T15:36:33.583,850,2,152,0.000,-37,275,0,207,-0.370,2.750,0.000,2.775
2026-06-26T15:36:33.633,851,2,152,0.000,-37,275,0,191,-0.370,2.750,0.000,2.775
2026-06-26T15:36:33.681,852,2,152,0.000,-37,275,0,197,-0.370,2.750,0.000,2.775
2026-06-26T15:36:33.731,853,1,152,0.014,-36,276,0,223,-0.360,2.760,0.000,2.783
2026-06-26T15:36:33.781,854,1,152,0.032,-33,277,0,199,-0.330,2.770,0.000,2.790
2026-06-26T15:36:33.829,855,1,152,0.000,-33,277,0,193,-0.330,2.770,0.000,2.790
2026-06-26T15:36:33.878,856,1,152,0.000,-33,277,0,191,-0.330,2.770,0.000,2.790
2026-06-26T15:36:33.928,857,1,152,0.010,-34,277,0,197,-0.340,2.770,0.000,2.791
2026-06-26T15:36:33.978,858,1,152,0.010,-33,277,0,205,-0.330,2.770,0.000,2.790
2026-06-26T15:36:34.039,859,1,152,0.000,-33,277,0,203,-0.330,2.770,0.000,2.790
2026-06-26T15:36:34.089,860,1,152,0.000,-33,277,0,217,-0.330,2.770,0.000,2.790
2026-06-26T15:36:34.138,861,2,152,0.010,-32,277,0,207,-0.320,2.770,0.000,2.788
2026-06-26T15:36:34.187,862,2,152,0.000,-32,277,0,191,-0.320,2.770,0.000,2.788
2026-06-26T15:36:34.236,863,2,152,0.020,-34,277,0,184,-0.340,2.770,0.000,2.791
2026-06-26T15:36:34.286,864,2,152,0.022,-36,276,0,222,-0.360,2.760,0.000,2.783
2026-06-26T15:36:34.336,865,2,152,0.010,-37,276,0,195,-0.370,2.760,0.000,2.785
2026-06-26T15:36:34.386,866,1,152,0.000,-37,276,0,207,-0.370,2.760,0.000,2.785
2026-06-26T15:36:34.437,867,2,152,0.000,-37,276,0,199,-0.370,2.760,0.000,2.785
2026-06-26T15:36:34.486,868,2,152,0.000,-37,276,0,200,-0.370,2.760,0.000,2.785
2026-06-26T15:36:34.536,869,1,152,0.010,-36,276,0,206,-0.360,2.760,0.000,2.783
2026-06-26T15:36:34.586,870,1,152,0.010,-37,276,0,206,-0.370,2.760,0.000,2.785
2026-06-26T15:36:34.637,871,2,152,0.022,-35,277,0,192,-0.350,2.770,0.000,2.792
2026-06-26T15:36:34.688,872,1,152,0.014,-36,276,0,174,-0.360,2.760,0.000,2.783
2026-06-26T15:36:34.737,873,1,152,0.014,-35,277,0,164,-0.350,2.770,0.000,2.792
2026-06-26T15:36:34.786,874,1,152,0.000,-35,277,0,164,-0.350,2.770,0.000,2.792
2026-06-26T15:36:34.836,875,1,152,0.000,-35,277,0,164,-0.350,2.770,0.000,2.792
2026-06-26T15:36:34.887,876,1,152,0.000,-35,277,0,164,-0.350,2.770,0.000,2.792
2026-06-26T15:36:34.936,877,1,152,0.120,-35,289,0,181,-0.350,2.890,0.000,2.911
2026-06-26T15:36:34.987,878,1,152,0.000,-35,289,0,181,-0.350,2.890,0.000,2.911
2026-06-26T15:36:35.037,879,1,152,0.000,-35,289,0,181,-0.350,2.890,0.000,2.911
2026-06-26T15:36:35.087,880,1,152,0.057,-31,293,0,190,-0.310,2.930,0.000,2.946
2026-06-26T15:36:35.138,881,2,152,0.092,-24,299,0,206,-0.240,2.990,0.000,3.000
2026-06-26T15:36:35.188,882,2,152,0.082,-16,301,0,166,-0.160,3.010,0.000,3.014
2026-06-26T15:36:35.237,883,2,152,0.000,-16,301,0,166,-0.160,3.010,0.000,3.014
2026-06-26T15:36:35.287,884,2,152,0.000,-16,301,0,166,-0.160,3.010,0.000,3.014
2026-06-26T15:36:35.336,885,2,152,0.000,-16,301,0,166,-0.160,3.010,0.000,3.014
2026-06-26T15:36:35.389,886,2,152,0.100,-6,302,0,207,-0.060,3.020,0.000,3.021
2026-06-26T15:36:35.438,887,1,152,0.000,-6,302,0,207,-0.060,3.020,0.000,3.021
2026-06-26T15:36:35.487,888,1,152,0.000,-6,302,0,207,-0.060,3.020,0.000,3.021
2026-06-26T15:36:35.536,889,1,152,0.022,-5,304,0,141,-0.050,3.040,0.000,3.040
2026-06-26T15:36:35.586,890,1,152,0.000,-5,304,0,141,-0.050,3.040,0.000,3.040
2026-06-26T15:36:35.636,891,1,152,0.000,-5,304,0,141,-0.050,3.040,0.000,3.040
