pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:34:07.736,1,0,2,0.000,56,77,0,94,0.560,0.770,0.000,0.952
2026-06-26T15:34:07.736,1,1,1,0.000,-33,88,0,86,-0.330,0.880,0.000,0.940
2026-06-26T15:34:07.736,1,4,3,0.000,-1,295,0,197,-0.010,2.950,0.000,2.950
2026-06-26T15:34:07.785,2,0,2,0.000,56,77,0,94,0.560,0.770,0.000,0.952
2026-06-26T15:34:07.785,2,1,1,0.136,-44,80,0,57,-0.440,0.800,0.000,0.913
2026-06-26T15:34:07.785,2,4,3,0.000,-1,295,0,197,-0.010,2.950,0.000,2.950
2026-06-26T15:34:07.844,3,0,1,0.000,-44,80,0,46,-0.440,0.800,0.000,0.913
2026-06-26T15:34:07.844,3,1,2,0.076,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:07.844,3,4,3,0.060,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:07.884,4,0,1,0.113,-52,72,0,31,-0.520,0.720,0.000,0.888
2026-06-26T15:34:07.884,4,1,2,0.000,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:07.884,4,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:07.942,5,1,2,0.000,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:07.942,5,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:07.991,6,1,2,0.000,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:07.991,6,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.041,7,1,2,0.000,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:08.041,7,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.091,8,1,2,0.000,53,84,0,105,0.530,0.840,0.000,0.993
2026-06-26T15:34:08.091,8,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.141,9,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.191,10,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.240,11,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.287,12,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.346,13,0,2,0.081,39,86,0,31,0.390,0.860,0.000,0.944
2026-06-26T15:34:08.346,13,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.395,14,0,2,0.125,50,80,0,31,0.500,0.800,0.000,0.943
2026-06-26T15:34:08.395,14,4,3,0.000,5,295,0,234,0.050,2.950,0.000,2.950
2026-06-26T15:34:08.944,25,2,3,0.064,-34,264,48,31,-0.340,2.640,0.480,2.662
2026-06-26T15:34:08.996,26,2,3,0.114,-45,261,61,51,-0.450,2.610,0.610,2.649
2026-06-26T15:34:09.044,27,2,3,0.020,-45,259,63,45,-0.450,2.590,0.630,2.629
2026-06-26T15:34:09.094,28,2,3,0.020,-47,259,73,49,-0.470,2.590,0.730,2.632
2026-06-26T15:34:09.143,29,2,3,0.030,-47,262,80,55,-0.470,2.620,0.800,2.662
2026-06-26T15:34:09.241,31,2,3,0.022,-46,265,90,53,-0.460,2.650,0.900,2.690
2026-06-26T15:34:09.289,32,2,3,0.051,-47,270,93,41,-0.470,2.700,0.930,2.741
2026-06-26T15:34:09.340,33,2,3,0.030,-47,273,72,169,-0.470,2.730,0.720,2.770
2026-06-26T15:34:09.388,34,2,3,0.040,-43,273,56,169,-0.430,2.730,0.560,2.764
2026-06-26T15:34:09.447,35,2,3,0.030,-43,276,43,187,-0.430,2.760,0.430,2.793
2026-06-26T15:34:09.494,36,2,3,0.020,-43,278,33,188,-0.430,2.780,0.330,2.813
2026-06-26T15:34:09.543,37,2,3,0.032,-40,277,26,194,-0.400,2.770,0.260,2.799
2026-06-26T15:34:09.591,38,2,3,0.040,-40,273,20,210,-0.400,2.730,0.200,2.759
2026-06-26T15:34:09.639,39,2,3,0.030,-37,273,16,206,-0.370,2.730,0.160,2.755
2026-06-26T15:34:09.687,40,2,3,0.022,-35,272,12,201,-0.350,2.720,0.120,2.742
2026-06-26T15:34:09.737,41,2,3,0.010,-35,273,9,197,-0.350,2.730,0.090,2.752
2026-06-26T15:34:09.797,42,2,3,0.000,-35,273,7,208,-0.350,2.730,0.070,2.752
2026-06-26T15:34:09.845,43,2,3,0.010,-35,274,6,206,-0.350,2.740,0.060,2.762
2026-06-26T15:34:09.895,44,2,3,0.000,-35,274,4,206,-0.350,2.740,0.040,2.762
2026-06-26T15:34:09.943,45,1,3,0.010,-35,273,3,199,-0.350,2.730,0.030,2.752
2026-06-26T15:34:09.993,46,1,3,0.000,-35,273,2,199,-0.350,2.730,0.020,2.752
2026-06-26T15:34:10.041,47,1,3,0.022,-33,272,3,205,-0.330,2.720,0.030,2.740
2026-06-26T15:34:10.092,48,1,3,0.000,-33,272,2,204,-0.330,2.720,0.020,2.740
2026-06-26T15:34:10.141,49,1,3,0.010,-33,271,2,205,-0.330,2.710,0.020,2.730
2026-06-26T15:34:10.187,50,1,3,0.000,-33,271,1,199,-0.330,2.710,0.010,2.730
2026-06-26T15:34:10.246,51,1,3,0.014,-32,270,1,179,-0.320,2.700,0.010,2.719
2026-06-26T15:34:10.296,52,1,3,0.000,-32,270,1,184,-0.320,2.700,0.010,2.719
2026-06-26T15:34:10.344,53,1,3,0.010,-31,270,1,195,-0.310,2.700,0.010,2.718
2026-06-26T15:34:10.392,54,1,3,0.014,-30,269,0,203,-0.300,2.690,0.000,2.707
2026-06-26T15:34:10.443,55,1,3,0.000,-30,269,0,217,-0.300,2.690,0.000,2.707
2026-06-26T15:34:10.493,56,1,3,0.000,-30,269,0,203,-0.300,2.690,0.000,2.707
2026-06-26T15:34:10.543,57,1,3,0.000,-30,269,0,194,-0.300,2.690,0.000,2.707
2026-06-26T15:34:10.594,58,1,3,0.010,-31,269,0,197,-0.310,2.690,0.000,2.708
2026-06-26T15:34:10.643,59,1,3,0.000,-31,269,0,197,-0.310,2.690,0.000,2.708
2026-06-26T15:34:10.694,60,1,3,0.000,-31,269,0,211,-0.310,2.690,0.000,2.708
2026-06-26T15:34:10.745,61,1,3,0.000,-31,269,0,229,-0.310,2.690,0.000,2.708
2026-06-26T15:34:10.796,62,1,3,0.014,-32,268,0,240,-0.320,2.680,0.000,2.699
2026-06-26T15:34:10.845,63,2,3,0.010,-33,268,0,241,-0.330,2.680,0.000,2.700
2026-06-26T15:34:10.884,64,1,3,0.000,-33,268,0,226,-0.330,2.680,0.000,2.700
2026-06-26T15:34:10.944,65,1,3,0.000,-33,268,0,214,-0.330,2.680,0.000,2.700
2026-06-26T15:34:10.995,66,1,3,0.010,-32,268,0,216,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.034,67,1,3,0.000,-32,268,0,211,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.094,68,1,3,0.000,-32,268,0,200,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.144,69,1,3,0.000,-32,268,0,203,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.193,70,1,3,0.000,-32,268,0,196,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.243,71,1,3,0.000,-32,268,0,188,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.295,72,1,3,0.000,-32,268,0,185,-0.320,2.680,0.000,2.699
2026-06-26T15:34:11.345,73,1,3,0.020,-30,268,0,190,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.396,74,2,3,0.000,-30,268,0,194,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.446,75,2,3,0.000,-30,268,0,188,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.497,76,1,3,0.000,-30,268,0,189,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.547,77,1,3,0.000,-30,268,0,191,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.586,78,1,3,0.000,-30,268,0,189,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.637,79,1,3,0.000,-30,268,0,194,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.688,80,1,3,0.000,-30,268,0,210,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.738,81,1,3,0.010,-31,268,0,223,-0.310,2.680,0.000,2.698
2026-06-26T15:34:11.788,82,1,3,0.010,-30,268,0,216,-0.300,2.680,0.000,2.697
2026-06-26T15:34:11.837,83,1,3,0.010,-31,268,0,214,-0.310,2.680,0.000,2.698
2026-06-26T15:34:11.886,84,1,3,0.000,-31,268,0,208,-0.310,2.680,0.000,2.698
2026-06-26T15:34:11.947,85,1,3,0.000,-31,268,0,201,-0.310,2.680,0.000,2.698
2026-06-26T15:34:11.986,86,1,3,0.000,-31,268,0,211,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.035,87,1,3,0.000,-31,268,0,215,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.095,88,0,3,0.000,-31,268,0,220,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.144,89,1,3,0.000,-31,268,0,215,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.194,90,1,3,0.000,-31,268,0,215,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.234,91,1,3,0.000,-31,268,0,214,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.296,92,0,33,0.000,-31,90,0,33,-0.310,0.900,0.000,0.952
2026-06-26T15:34:12.296,92,2,3,0.000,-31,268,0,222,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.335,93,0,33,0.000,-31,90,0,31,-0.310,0.900,0.000,0.952
2026-06-26T15:34:12.335,93,2,3,0.000,-31,268,0,222,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.384,94,0,33,0.000,-31,90,0,31,-0.310,0.900,0.000,0.952
2026-06-26T15:34:12.384,94,2,3,0.000,-31,268,0,226,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.444,95,0,33,0.054,-29,95,0,44,-0.290,0.950,0.000,0.993
2026-06-26T15:34:12.444,95,2,3,0.010,-30,268,0,237,-0.300,2.680,0.000,2.697
2026-06-26T15:34:12.494,96,0,33,0.000,-29,95,0,44,-0.290,0.950,0.000,0.993
2026-06-26T15:34:12.494,96,2,3,0.000,-30,268,0,240,-0.300,2.680,0.000,2.697
2026-06-26T15:34:12.545,97,0,33,0.000,-29,95,0,44,-0.290,0.950,0.000,0.993
2026-06-26T15:34:12.545,97,2,3,0.010,-31,268,0,242,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.593,98,0,33,0.000,-29,95,0,44,-0.290,0.950,0.000,0.993
2026-06-26T15:34:12.593,98,2,3,0.000,-31,268,0,210,-0.310,2.680,0.000,2.698
2026-06-26T15:34:12.642,99,0,33,0.000,-29,95,0,44,-0.290,0.950,0.000,0.993
2026-06-26T15:34:12.642,99,2,3,0.022,-33,269,0,184,-0.330,2.690,0.000,2.710
2026-06-26T15:34:12.689,100,1,3,0.010,-33,268,0,231,-0.330,2.680,0.000,2.700
2026-06-26T15:34:12.736,101,1,3,0.010,-34,268,0,226,-0.340,2.680,0.000,2.701
2026-06-26T15:34:12.784,102,1,3,0.010,-33,268,0,216,-0.330,2.680,0.000,2.700
2026-06-26T15:34:12.844,103,1,3,0.000,-33,268,0,218,-0.330,2.680,0.000,2.700
2026-06-26T15:34:12.894,104,1,3,0.000,-33,268,0,223,-0.330,2.680,0.000,2.700
2026-06-26T15:34:12.942,105,1,3,0.010,-34,268,0,210,-0.340,2.680,0.000,2.701
2026-06-26T15:34:12.991,106,1,3,0.010,-33,268,0,216,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.042,107,1,3,0.000,-33,268,0,214,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.094,108,1,3,0.010,-34,268,0,215,-0.340,2.680,0.000,2.701
2026-06-26T15:34:13.144,109,1,3,0.000,-34,268,0,230,-0.340,2.680,0.000,2.701
2026-06-26T15:34:13.193,110,0,37,0.000,39,107,0,44,0.390,1.070,0.000,1.139
2026-06-26T15:34:13.193,110,2,3,0.000,-34,268,0,234,-0.340,2.680,0.000,2.701
2026-06-26T15:34:13.243,111,1,3,0.000,-34,268,0,225,-0.340,2.680,0.000,2.701
2026-06-26T15:34:13.294,112,1,3,0.000,-34,268,0,219,-0.340,2.680,0.000,2.701
2026-06-26T15:34:13.344,113,1,3,0.010,-33,268,0,208,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.395,114,1,3,0.000,-33,268,0,198,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.445,115,1,3,0.000,-33,268,0,212,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.494,116,1,3,0.000,-33,268,0,217,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.545,117,1,3,0.000,-33,268,0,223,-0.330,2.680,0.000,2.700
2026-06-26T15:34:13.595,118,1,3,0.010,-32,268,0,227,-0.320,2.680,0.000,2.699
2026-06-26T15:34:13.646,119,2,3,0.000,-32,268,0,219,-0.320,2.680,0.000,2.699
2026-06-26T15:34:13.697,120,1,3,0.000,-32,268,0,216,-0.320,2.680,0.000,2.699
2026-06-26T15:34:13.746,121,1,3,0.000,-32,268,0,213,-0.320,2.680,0.000,2.699
2026-06-26T15:34:13.796,122,1,3,0.000,-32,268,0,214,-0.320,2.680,0.000,2.699
