pc_time,packet_no,target_index,track_id,match_distance_m,x_cm,y_cm,speed_cm_s,pv,x_m,y_m,speed_m_s,distance_m
2026-06-26T15:49:43.095,1,0,1,0.000,-59,38,4,131,-0.590,0.380,0.040,0.702
2026-06-26T15:49:43.095,1,1,2,0.000,85,100,0,289,0.850,1.000,0.000,1.312
2026-06-26T15:49:43.095,1,2,3,0.000,75,283,0,439,0.750,2.830,0.000,2.928
2026-06-26T15:49:43.095,1,3,4,0.000,-103,318,0,501,-1.030,3.180,0.000,3.343
2026-06-26T15:49:43.095,1,4,9,0.000,461,354,0,238,4.610,3.540,0.000,5.812
2026-06-26T15:49:43.095,1,5,5,0.000,101,384,0,392,1.010,3.840,0.000,3.971
2026-06-26T15:49:43.095,1,6,6,0.000,257,404,0,478,2.570,4.040,0.000,4.788
2026-06-26T15:49:43.095,1,7,10,0.000,-458,417,0,211,-4.580,4.170,0.000,6.194
2026-06-26T15:49:43.095,1,8,7,0.000,-278,425,0,1916,-2.780,4.250,0.000,5.078
2026-06-26T15:49:43.095,1,9,8,0.000,-356,432,0,493,-3.560,4.320,0.000,5.598
2026-06-26T15:49:43.135,2,0,1,0.020,-59,40,3,155,-0.590,0.400,0.030,0.713
2026-06-26T15:49:43.135,2,1,2,0.000,85,100,0,291,0.850,1.000,0.000,1.312
2026-06-26T15:49:43.135,2,2,3,0.000,75,283,0,453,0.750,2.830,0.000,2.928
2026-06-26T15:49:43.135,2,3,4,0.000,-103,318,0,499,-1.030,3.180,0.000,3.343
2026-06-26T15:49:43.135,2,4,11,0.000,-481,355,0,185,-4.810,3.550,0.000,5.978
2026-06-26T15:49:43.135,2,5,9,0.092,455,361,0,213,4.550,3.610,0.000,5.808
2026-06-26T15:49:43.135,2,6,6,0.242,260,380,0,427,2.600,3.800,0.000,4.604
2026-06-26T15:49:43.135,2,7,5,0.032,104,385,0,569,1.040,3.850,0.000,3.988
2026-06-26T15:49:43.135,2,8,7,0.000,-278,425,0,1848,-2.780,4.250,0.000,5.078
2026-06-26T15:49:43.135,2,9,8,0.014,-357,431,0,501,-3.570,4.310,0.000,5.597
2026-06-26T15:49:43.185,3,0,1,0.036,-62,42,3,74,-0.620,0.420,0.030,0.749
2026-06-26T15:49:43.185,3,1,2,0.000,85,100,0,301,0.850,1.000,0.000,1.312
2026-06-26T15:49:43.185,3,2,3,0.000,75,283,0,452,0.750,2.830,0.000,2.928
2026-06-26T15:49:43.185,3,3,4,0.000,-103,318,0,538,-1.030,3.180,0.000,3.343
2026-06-26T15:49:43.185,3,4,11,0.000,-481,355,0,185,-4.810,3.550,0.000,5.978
2026-06-26T15:49:43.185,3,5,6,0.212,263,359,0,486,2.630,3.590,0.000,4.450
2026-06-26T15:49:43.185,3,6,5,0.000,104,385,0,398,1.040,3.850,0.000,3.988
2026-06-26T15:49:43.185,3,7,12,0.000,441,401,0,260,4.410,4.010,0.000,5.961
2026-06-26T15:49:43.185,3,8,7,0.050,-282,422,0,2005,-2.820,4.220,0.000,5.076
2026-06-26T15:49:43.185,3,9,8,0.000,-357,431,0,564,-3.570,4.310,0.000,5.597
2026-06-26T15:49:43.235,4,0,1,0.032,-61,45,2,121,-0.610,0.450,0.020,0.758
2026-06-26T15:49:43.235,4,1,2,0.000,85,100,0,296,0.850,1.000,0.000,1.312
2026-06-26T15:49:43.235,4,2,3,0.020,73,283,0,416,0.730,2.830,0.000,2.923
2026-06-26T15:49:43.235,4,3,4,0.000,-103,318,0,530,-1.030,3.180,0.000,3.343
2026-06-26T15:49:43.235,4,4,11,0.000,-481,355,0,185,-4.810,3.550,0.000,5.978
2026-06-26T15:49:43.235,4,5,6,0.000,263,359,0,477,2.630,3.590,0.000,4.450
2026-06-26T15:49:43.235,4,6,5,0.022,106,384,0,395,1.060,3.840,0.000,3.984
2026-06-26T15:49:43.235,4,7,12,0.135,431,410,0,237,4.310,4.100,0.000,5.949
2026-06-26T15:49:43.235,4,8,7,0.010,-283,422,0,1966,-2.830,4.220,0.000,5.081
2026-06-26T15:49:43.235,4,9,8,0.000,-357,431,0,506,-3.570,4.310,0.000,5.597
2026-06-26T15:49:43.285,5,0,1,0.042,-58,48,2,218,-0.580,0.480,0.020,0.753
2026-06-26T15:49:43.285,5,1,2,0.090,85,109,0,267,0.850,1.090,0.000,1.382
2026-06-26T15:49:43.285,5,2,3,0.020,75,283,0,394,0.750,2.830,0.000,2.928
2026-06-26T15:49:43.285,5,3,4,0.022,-101,319,0,448,-1.010,3.190,0.000,3.346
2026-06-26T15:49:43.285,5,4,11,0.070,-481,362,0,204,-4.810,3.620,0.000,6.020
2026-06-26T15:49:43.285,5,5,6,0.170,263,376,0,1675,2.630,3.760,0.000,4.589
2026-06-26T15:49:43.285,5,6,5,0.030,109,384,0,566,1.090,3.840,0.000,3.992
2026-06-26T15:49:43.285,5,7,12,0.095,434,401,0,283,4.340,4.010,0.000,5.909
2026-06-26T15:49:43.285,5,8,7,0.022,-281,423,0,1746,-2.810,4.230,0.000,5.078
2026-06-26T15:49:43.285,5,9,8,0.000,-357,431,0,549,-3.570,4.310,0.000,5.597
2026-06-26T15:49:43.336,6,0,1,0.106,-65,40,1,78,-0.650,0.400,0.010,0.763
2026-06-26T15:49:43.336,6,1,2,0.070,85,116,0,266,0.850,1.160,0.000,1.438
2026-06-26T15:49:43.336,6,2,3,0.054,80,281,0,400,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.336,6,3,4,0.061,-95,320,0,425,-0.950,3.200,0.000,3.338
2026-06-26T15:49:43.336,6,4,11,0.143,-475,375,0,149,-4.750,3.750,0.000,6.052
2026-06-26T15:49:43.336,6,5,5,0.030,112,384,0,579,1.120,3.840,0.000,4.000
2026-06-26T15:49:43.336,6,6,6,0.130,263,389,0,921,2.630,3.890,0.000,4.696
2026-06-26T15:49:43.336,6,7,12,0.000,434,401,0,307,4.340,4.010,0.000,5.909
2026-06-26T15:49:43.336,6,8,7,0.000,-281,423,0,1809,-2.810,4.230,0.000,5.078
2026-06-26T15:49:43.336,6,9,8,0.000,-357,431,0,686,-3.570,4.310,0.000,5.597
2026-06-26T15:49:43.385,7,0,1,0.042,-62,43,1,240,-0.620,0.430,0.010,0.755
2026-06-26T15:49:43.385,7,1,2,0.054,87,121,0,281,0.870,1.210,0.000,1.490
2026-06-26T15:49:43.385,7,2,3,0.000,80,281,0,414,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.385,7,3,4,0.000,-95,320,0,425,-0.950,3.200,0.000,3.338
2026-06-26T15:49:43.385,7,4,11,0.000,-475,375,0,149,-4.750,3.750,0.000,6.052
2026-06-26T15:49:43.385,7,5,5,0.000,112,384,0,630,1.120,3.840,0.000,4.000
2026-06-26T15:49:43.385,7,6,12,0.130,441,390,0,358,4.410,3.900,0.000,5.887
2026-06-26T15:49:43.385,7,7,6,0.100,264,399,0,2058,2.640,3.990,0.000,4.784
2026-06-26T15:49:43.385,7,8,7,0.045,-277,425,0,1768,-2.770,4.250,0.000,5.073
2026-06-26T15:49:43.385,7,9,8,0.022,-355,432,0,822,-3.550,4.320,0.000,5.592
2026-06-26T15:49:43.434,8,0,1,0.050,-62,48,1,159,-0.620,0.480,0.010,0.784
2026-06-26T15:49:43.434,8,1,2,0.080,87,129,0,304,0.870,1.290,0.000,1.556
2026-06-26T15:49:43.434,8,2,3,0.000,80,281,0,445,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.434,8,3,4,0.020,-93,320,0,544,-0.930,3.200,0.000,3.332
2026-06-26T15:49:43.434,8,4,11,0.000,-475,375,0,149,-4.750,3.750,0.000,6.052
2026-06-26T15:49:43.434,8,5,5,0.020,114,384,0,668,1.140,3.840,0.000,4.006
2026-06-26T15:49:43.434,8,6,12,0.067,444,384,0,372,4.440,3.840,0.000,5.870
2026-06-26T15:49:43.434,8,7,6,0.000,264,399,0,2234,2.640,3.990,0.000,4.784
2026-06-26T15:49:43.434,8,8,7,0.028,-275,427,0,2225,-2.750,4.270,0.000,5.079
2026-06-26T15:49:43.434,8,9,8,0.036,-358,430,0,498,-3.580,4.300,0.000,5.595
2026-06-26T15:49:43.483,9,0,1,0.032,-59,49,8,269,-0.590,0.490,0.080,0.767
2026-06-26T15:49:43.483,9,1,2,0.000,87,129,0,303,0.870,1.290,0.000,1.556
2026-06-26T15:49:43.483,9,2,3,0.000,80,281,0,511,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.483,9,3,4,0.045,-89,322,0,532,-0.890,3.220,0.000,3.341
2026-06-26T15:49:43.483,9,4,11,0.000,-475,375,0,149,-4.750,3.750,0.000,6.052
2026-06-26T15:49:43.483,9,5,5,0.050,119,384,0,674,1.190,3.840,0.000,4.020
2026-06-26T15:49:43.483,9,6,12,0.000,444,384,0,360,4.440,3.840,0.000,5.870
2026-06-26T15:49:43.483,9,7,6,0.067,267,405,0,2222,2.670,4.050,0.000,4.851
2026-06-26T15:49:43.483,9,8,8,0.000,-358,430,0,926,-3.580,4.300,0.000,5.595
2026-06-26T15:49:43.483,9,9,7,0.042,-272,430,0,2155,-2.720,4.300,0.000,5.088
2026-06-26T15:49:43.542,10,0,1,0.050,-62,53,14,156,-0.620,0.530,0.140,0.816
2026-06-26T15:49:43.542,10,1,2,0.022,88,131,0,288,0.880,1.310,0.000,1.578
2026-06-26T15:49:43.542,10,2,3,0.000,80,281,0,570,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.542,10,3,4,0.000,-89,322,0,532,-0.890,3.220,0.000,3.341
2026-06-26T15:49:43.542,10,4,11,0.000,-475,375,0,149,-4.750,3.750,0.000,6.052
2026-06-26T15:49:43.542,10,5,5,0.000,119,384,0,698,1.190,3.840,0.000,4.020
2026-06-26T15:49:43.542,10,6,12,0.103,439,393,0,256,4.390,3.930,0.000,5.892
2026-06-26T15:49:43.542,10,7,6,0.000,267,405,0,2100,2.670,4.050,0.000,4.851
2026-06-26T15:49:43.542,10,8,7,0.000,-272,430,0,2009,-2.720,4.300,0.000,5.088
2026-06-26T15:49:43.542,10,9,8,0.022,-356,431,0,815,-3.560,4.310,0.000,5.590
2026-06-26T15:49:43.590,11,0,1,0.020,-62,55,19,336,-0.620,0.550,0.190,0.829
2026-06-26T15:49:43.590,11,1,2,0.000,88,131,0,286,0.880,1.310,0.000,1.578
2026-06-26T15:49:43.590,11,2,3,0.000,80,281,0,570,0.800,2.810,0.000,2.922
2026-06-26T15:49:43.590,11,3,4,0.020,-87,322,0,382,-0.870,3.220,0.000,3.335
